1,4128,4128
2,4099,8227
3,4026,12253
4,4096,16349
5,4016,20365
6,4011,24376
7,4015,28391
8,4008,32399
9,4016,36415
10,4025,40440
11,4027,44467
12,4015,48482
13,4017,52499
14,4014,56513
15,4033,60546
16,4020,64566
17,4032,68598
18,4021,72619
19,4039,76658
20,4023,80681
21,4070,84751
22,4089,88840
23,4071,92911
24,4012,96923
25,4005,100928
26,4019,104947
27,4018,108965
28,4023,112988
29,4022,117010
30,4021,121031
31,4012,125043
32,4008,129051
33,4009,133060
34,4012,137072
35,4032,141104
36,4021,145125
37,4019,149144
38,4028,153172
39,4032,157204
40,4033,161237
41,4021,165258
42,4018,169276
43,4061,173337
44,4022,177359
45,4020,181379
46,4019,185398
47,4017,189415
48,4007,193422
49,4010,197432
50,4046,201478
51,4058,205536
52,4030,209566
53,4025,213591
54,4016,217607
55,4031,221638
56,4031,225669
57,4019,229688
58,4017,233705
59,4010,237715
60,4021,241736
61,4070,245806
62,4015,249821
63,4070,253891
64,4028,257919
65,4027,261946
66,4024,265970
67,4026,269996
68,4037,274033
69,4016,278049
70,4020,282069
71,4021,286090
72,4029,290119
73,4041,294160
74,4021,298181
75,4022,302203
76,4019,306222
77,4021,310243
78,4048,314291
79,4042,318333
80,4017,322350
81,4040,326390
82,4023,330413
83,4028,334441
84,4042,338483
85,4033,342516
86,4038,346554
87,4028,350582
88,4018,354600
89,4032,358632
90,4024,362656
91,4031,366687
92,4035,370722
93,4008,374730
94,4069,378799
95,4097,382896
96,4077,386973
97,4014,390987
98,4025,395012
99,4020,399032
100,4008,403040
