1,1226,1226
2,1234,2460
3,697,3157
4,655,3812
5,741,4553
6,671,5224
7,654,5878
8,739,6617
9,664,7281
10,767,8048
11,815,8863
12,791,9654
13,794,10448
14,656,11104
15,717,11821
16,687,12508
17,694,13202
18,745,13947
19,652,14599
20,740,15339
21,679,16018
22,659,16677
23,781,17458
24,664,18122
25,652,18774
26,696,19470
27,646,20116
28,652,20768
29,650,21418
30,646,22064
31,737,22801
32,744,23545
33,639,24184
34,727,24911
35,715,25626
36,744,26370
37,756,27126
38,652,27778
39,707,28485
40,757,29242
41,643,29885
42,702,30587
43,645,31232
44,712,31944
45,823,32767
46,647,33414
47,647,34061
48,667,34728
49,656,35384
50,680,36064
51,710,36774
52,642,37416
53,647,38063
54,652,38715
55,636,39351
56,646,39997
57,642,40639
58,706,41345
59,629,41974
60,660,42634
61,686,43320
62,640,43960
63,662,44622
64,781,45403
65,619,46022
66,699,46721
67,672,47393
68,641,48034
69,681,48715
70,684,49399
71,635,50034
72,676,50710
73,651,51361
74,651,52012
75,675,52687
76,733,53420
77,634,54054
78,688,54742
79,743,55485
80,646,56131
81,672,56803
82,682,57485
83,631,58116
84,685,58801
85,659,59460
86,643,60103
87,669,60772
88,682,61454
89,632,62086
90,650,62736
91,699,63435
92,642,64077
93,751,64828
94,717,65545
95,1122,66667
96,718,67385
97,724,68109
98,655,68764
99,641,69405
100,817,70222
