1,11263,11263
2,8213,19476
3,8948,28424
4,8108,36532
5,8284,44816
6,7300,52116
7,8924,61040
8,11388,72428
9,8193,80621
10,7243,87864
11,5044,92908
12,8372,101280
13,8233,109513
14,4965,114478
15,8492,122970
16,8250,131220
17,7431,138651
18,7424,146075
19,8130,154205
20,8227,162432
21,8255,170687
22,7312,177999
23,6119,184118
24,8500,192618
25,8218,200836
26,7819,208655
27,8211,216866
28,5107,221973
29,8457,230430
30,8309,238739
31,11350,250089
32,4854,254943
33,8259,263202
34,8278,271480
35,8124,279604
36,8480,288084
37,11122,299206
38,5052,304258
39,8173,312431
40,4905,317336
41,7248,324584
42,4361,328945
43,7323,336268
44,8184,344452
45,8894,353346
46,9368,362714
47,8473,371187
48,7381,378568
49,8544,387112
50,8591,395703
51,8344,404047
52,8234,412281
53,8194,420475
54,5235,425710
55,8235,433945
56,8642,442587
57,8473,451060
58,11069,462129
59,5985,468114
60,9336,477450
61,8332,485782
62,8099,493881
63,6791,500672
64,5246,505918
65,4881,510799
66,8310,519109
67,8639,527748
68,8727,536475
69,8305,544780
70,9576,554356
71,8155,562511
72,11396,573907
73,5274,579181
74,11385,590566
75,4971,595537
76,12104,607641
77,4701,612342
78,10349,622691
79,4329,627020
80,4817,631837
81,4352,636189
82,4401,640590
83,8310,648900
84,9263,658163
85,4657,662820
86,8307,671127
87,8183,679310
88,7371,686681
89,7564,694245
90,7967,702212
91,7241,709453
92,8202,717655
93,12235,729890
94,4902,734792
95,8355,743147
96,7709,750856
97,4350,755206
98,4842,760048
99,8250,768298
100,8115,776413
