1,2291,2291
2,2782,5073
3,2162,7235
4,3474,10709
5,2588,13297
6,2596,15893
7,2525,18418
8,1107,19525
9,1588,21113
10,1589,22702
11,1704,24406
12,1074,25480
13,1073,26553
14,1570,28123
15,2814,30937
16,1790,32727
17,2347,35074
18,1566,36640
19,2255,38895
20,1427,40322
21,1584,41906
22,1579,43485
23,2100,45585
24,1599,47184
25,1595,48779
26,1177,49956
27,1629,51585
28,2173,53758
29,2246,56004
30,1931,57935
31,1603,59538
32,2088,61626
33,1979,63605
34,2205,65810
35,2686,68496
36,1265,69761
37,1166,70927
38,1638,72565
39,1611,74176
40,2076,76252
41,1985,78237
42,2306,80543
43,1766,82309
44,1708,84017
45,1422,85439
46,1552,86991
47,1127,88118
48,1133,89251
49,1095,90346
50,1704,92050
51,1780,93830
52,1539,95369
53,1434,96803
54,1066,97869
55,1594,99463
56,1148,100611
57,1054,101665
58,1651,103316
59,1098,104414
60,3736,108150
61,3143,111293
62,1250,112543
63,1271,113814
64,1688,115502
65,2141,117643
66,1230,118873
67,2469,121342
68,1905,123247
69,2066,125313
70,1186,126499
71,1076,127575
72,1220,128795
73,2810,131605
74,2353,133958
75,2104,136062
76,2488,138550
77,1602,140152
78,2150,142302
79,1183,143485
80,1094,144579
81,1571,146150
82,1586,147736
83,2116,149852
84,1960,151812
85,2335,154147
86,1704,155851
87,1053,156904
88,1569,158473
89,3345,161818
90,1992,163810
91,2162,165972
92,1944,167916
93,1534,169450
94,1973,171423
95,1559,172982
96,1217,174199
97,1084,175283
98,1988,177271
99,1237,178508
100,1649,180157
